customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,PaperlessBilling,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,TotalCharges,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Segment
7551-DACSP,1,0,1,1,-1.076528231,0,3,1,0,0,0,-0.315724651,-0.864308498,1,0,0.3434115,Medium Risk
7854-EKTJL,0,0,0,1,-1.239504076,0,2,1,2,1,1,-1.50240848,-0.991546963,1,0,0.40773794,Medium Risk
5373-SFODM,1,1,1,0,0.145790608,0,1,1,1,0,0,0.679826627,0.374766498,1,1,0.69198745,Medium Risk
2812-SFXMJ,1,0,0,1,-1.280248037,0,3,0,2,1,1,-1.48745028,-0.998517725,0,0,0.34571478,Medium Risk
3374-PZLXD,1,0,0,0,0.064302685,0,3,0,2,1,1,-1.499084435,-0.709297282,0,0,0.13079022,Low Risk
9860-LISIZ,0,0,0,0,0.064302685,0,3,0,2,1,1,-1.477478147,-0.710356132,0,0,0.020326769,Low Risk
1982-FEBTD,0,0,1,1,-0.383880889,2,1,1,2,1,1,-1.30296582,-0.780262286,0,0,0.009956784,Low Risk
9402-ORRAH,0,1,0,0,-0.709832579,0,2,1,1,0,0,0.887579398,-0.389568726,0,1,0.5814221,Medium Risk
5014-WUQMG,1,0,1,1,0.593974182,1,2,1,1,2,0,1.040485438,0.93008916,0,0,0.051672596,Low Risk
7789-CRUVC,0,1,1,0,1.16438964,0,1,1,1,2,2,0.977328596,1.593635108,0,0,0.050551027,Low Risk
1069-XAIEM,0,1,0,0,-1.280248037,0,2,1,1,0,0,0.673178539,-0.96984054,1,1,0.9783513,High Risk
9953-ZMKSM,1,0,0,0,1.245877562,2,3,0,2,1,1,-1.314599975,-0.319419919,0,0,0.001780976,Low Risk
8617-ENBDS,1,0,0,0,-1.198760114,0,1,1,1,0,0,0.292575462,-0.904787448,0,1,0.7005775,High Risk
7611-YKYTC,1,0,1,1,-0.42462485,0,0,0,1,2,0,0.339112083,-0.312956523,0,0,0.23934026,Low Risk
0071-NDAFP,1,0,1,1,-0.302392966,2,1,0,2,1,1,-1.306289864,-0.729150718,0,0,0.010027402,Low Risk
4369-NYSCF,1,0,0,0,0.960669833,1,0,1,0,0,2,0.364042415,0.882970339,0,0,0.071528375,Low Risk
3841-CONLJ,0,0,1,0,-1.280248037,0,2,0,0,0,0,-0.990505652,-0.991921972,0,1,0.95572567,High Risk
5159-YFPKQ,0,0,0,0,-1.239504076,0,2,1,1,0,0,0.365704438,-0.936442649,1,1,0.9344988,High Risk
5052-PNLOS,1,0,0,0,-1.198760114,0,0,1,1,0,0,1.347959539,-0.864749685,1,1,0.7982209,High Risk
7399-QHBJS,0,0,1,1,1.612573214,2,1,0,0,2,2,0.064878425,1.092821157,0,0,0.008578832,Low Risk
6834-NXDCA,0,0,0,0,-0.791320502,0,2,1,0,0,0,-1.359474573,-0.874654344,1,1,0.9320719,High Risk
5198-HQAEN,1,0,1,1,0.105046646,1,2,1,1,0,2,0.8277466,0.389259506,0,0,0.13845873,Low Risk
1608-GMEWB,1,1,0,0,0.512486259,0,0,1,1,0,0,0.967356463,0.845734117,0,1,0.8088178,High Risk
1746-TGTWV,1,0,1,0,-1.280248037,0,1,0,1,0,0,0.350746238,-0.974120058,0,1,0.8552408,High Risk
6891-JPYFF,0,0,1,1,0.634718143,0,1,1,1,2,0,1.344635495,1.197470823,0,0,0.22678043,Low Risk
8173-RXAYP,0,0,1,1,-0.343136928,2,3,0,2,1,1,-1.499084435,-0.807704146,0,0,0.002368611,Low Risk
4989-LIXVT,1,1,0,0,1.449597369,0,2,1,1,0,0,1.033837349,1.861766789,0,0,0.32461035,Medium Risk
9840-DVNDC,1,0,0,0,-1.076528231,0,1,1,1,0,0,0.521934521,-0.803071678,1,1,0.7492841,High Risk
2040-XBAVJ,1,0,1,1,1.612573214,2,0,0,1,2,2,1.650447574,2.566497587,0,0,0.007827927,Low Risk
6344-SFJVH,0,0,0,0,-0.506112773,0,1,0,0,0,0,-1.32623413,-0.784144736,0,1,0.7586301,High Risk
9548-LERKT,1,0,1,0,-0.343136928,2,3,0,2,1,1,-1.497422413,-0.79420381,0,0,0.001677716,Low Risk
8709-KRDVL,0,0,0,0,0.023558724,0,2,1,1,0,0,1.170123167,0.457643563,0,1,0.86812854,High Risk
5976-JCJRH,1,0,1,0,-0.913552385,0,2,1,1,0,0,0.182881999,-0.681678947,1,1,0.77928525,High Risk
4829-AUOAX,0,0,0,0,0.553230221,0,0,0,1,0,0,1.038823416,0.933640719,1,1,0.930098,High Risk
9286-BHDQG,1,0,1,1,1.612573214,2,1,0,0,2,2,-0.649791107,0.377876869,0,0,0.003647667,Low Risk
9907-SWKKF,0,1,0,0,-1.280248037,0,3,0,0,0,0,-1.321248063,-0.996311788,1,1,0.87793064,High Risk
8266-VBFQL,1,0,0,0,-1.158016153,0,2,1,1,0,2,0.851014911,-0.850014024,0,1,0.6274891,Medium Risk
4512-ZUIYL,0,0,0,0,-1.239504076,0,0,0,1,0,0,0.172909866,-0.939839792,1,1,0.7327849,High Risk
7503-QQRVF,1,1,1,0,-0.669088618,0,1,1,1,0,0,0.315843773,-0.487534403,1,1,0.6565446,Medium Risk
7923-IYJWY,1,1,0,0,1.408853407,2,1,1,1,2,2,1.705294305,2.451480015,0,0,0.4260251,Medium Risk
9565-JSNFM,1,0,0,0,0.22727853,1,0,1,1,0,0,0.187868066,0.138665026,1,0,0.035083428,Low Risk
7359-WWYJV,1,0,1,0,1.612573214,2,1,0,1,2,2,1.650447574,2.687603546,0,0,0.005951529,Low Risk
6497-TILVL,0,0,1,1,-1.035784269,0,3,0,0,2,0,-0.468630691,-0.852793505,0,0,0.08149626,Low Risk
5331-RGMTT,1,1,1,0,0.879181911,0,1,1,1,0,0,1.138544746,1.329032925,0,1,0.91672873,High Risk
2856-HYAPG,0,0,0,0,-1.280248037,0,2,0,1,0,0,0.128035267,-0.977076014,1,1,0.983539,High Risk
0733-VUNUW,1,0,0,0,-0.343136928,0,0,1,0,2,0,-0.304090496,-0.389458429,1,0,0.34228402,Medium Risk
8966-KZXXA,1,0,1,1,0.145790608,2,1,0,2,1,1,-1.319586041,-0.596640063,0,0,0.021720964,Low Risk
0576-WNXXC,1,1,1,0,-0.220905044,0,2,1,1,0,0,1.022203194,0.100105241,1,1,0.62597936,Medium Risk
7601-GNDYK,1,0,1,1,0.105046646,2,3,0,2,1,1,-1.50240848,-0.704289804,0,0,0.011588658,Low Risk
5228-EXCET,1,0,0,0,-0.791320502,0,2,1,1,0,0,0.533568677,-0.562337738,1,1,0.67533326,Medium Risk
9048-JVYVF,1,0,0,0,-1.198760114,0,2,1,0,0,2,0.151303578,-0.922942312,1,0,0.22755738,Low Risk
2129-ALKBS,0,0,1,1,0.308766453,0,2,1,2,1,1,-1.283021554,-0.53198404,0,0,0.22868384,Low Risk
5240-CAOYT,0,0,0,0,1.001413795,0,0,1,1,2,2,0.756279647,1.147771055,0,0,0.06914857,Low Risk
8259-DZLIZ,0,0,1,1,1.286621523,1,0,1,0,0,0,-0.363923294,0.49260767,0,0,0.008660284,Low Risk
9050-QLROH,1,0,0,0,-0.587600695,0,1,1,1,0,0,0.860987044,-0.302676855,1,1,0.7180096,High Risk
7037-MTYVW,1,0,1,1,0.22727853,2,0,1,0,2,2,0.684812694,0.447231539,0,0,0.00428822,Low Risk
0679-IDSTG,0,1,1,1,-1.280248037,0,2,1,1,0,0,0.147979534,-0.976811302,1,1,0.9853984,High Risk
6376-GAHQE,1,0,0,0,-1.158016153,0,2,0,1,0,0,0.433847346,-0.875360244,1,1,0.8748714,High Risk
9732-KPKBW,1,0,0,0,-1.280248037,0,2,1,0,2,2,-0.36059925,-0.98356147,1,0,0.45843425,Medium Risk
6331-LWDTQ,1,0,0,0,-0.913552385,0,1,1,0,0,0,0.244376819,-0.656950389,1,1,0.55935884,Medium Risk
0829-XXPLX,0,0,0,0,-0.506112773,0,0,1,1,2,0,0.817774467,-0.181835608,0,1,0.55805194,Medium Risk
1170-SASML,0,0,1,0,1.49034133,0,0,1,1,0,0,0.684812694,1.582142174,0,1,0.5988824,Medium Risk
8621-MNIHH,0,1,1,0,0.064302685,0,2,1,1,0,0,0.978990618,0.412179195,1,0,0.48048803,Medium Risk
5103-MHMHY,0,0,0,1,-1.280248037,0,3,0,0,0,0,-0.626522797,-0.98709097,1,1,0.51264226,Medium Risk
6671-NGWON,0,0,0,0,-1.035784269,0,3,0,2,1,1,-1.477478147,-0.940920701,0,0,0.17357884,Low Risk
1329-VHWNP,0,0,0,0,-1.035784269,0,0,0,0,0,0,-1.321248063,-0.923559975,0,1,0.6524387,Medium Risk
7579-KKLOE,1,0,1,1,1.571829252,2,3,1,0,2,2,0.879269288,1.899885386,0,0,0.00325096,Low Risk
4049-ZPALD,0,0,1,0,1.286621523,2,0,1,1,2,0,1.136882724,1.805559506,0,0,0.037199624,Low Risk
6475-VHUIZ,0,0,1,0,-0.383880889,0,2,0,0,0,2,-0.350627117,-0.468430986,0,1,0.52444434,Medium Risk
6000-UKLWI,1,0,0,0,0.349510414,2,3,0,2,1,1,-1.484126236,-0.653376771,0,0,0.005469461,Low Risk
4589-IUAJB,1,0,1,0,1.531085291,2,0,0,2,1,1,-1.347840418,-0.246690166,0,0,0.00128047,Low Risk
5827-MWCZK,1,0,1,1,0.960669833,0,1,1,1,0,2,1.068739815,1.389255014,0,0,0.123903856,Low Risk
3540-RZJYU,0,0,0,0,-0.709832579,0,2,0,1,2,0,0.711405049,-0.446967215,1,1,0.6628415,Medium Risk
5327-XOKKY,1,1,1,0,1.612573214,2,1,1,0,0,0,0.287589396,1.343724468,0,0,0.032471,Low Risk
5357-TZHPP,1,1,0,0,-0.954296347,0,1,1,1,0,0,0.651572251,-0.684193715,1,1,0.7994564,High Risk
9506-UXUSK,1,0,0,0,-0.791320502,0,2,1,1,0,0,0.177895933,-0.596287113,0,1,0.69792306,Medium Risk
1744-JHKYS,0,0,1,0,0.064302685,0,2,0,2,1,1,-1.332882219,-0.663149073,0,0,0.18601601,Low Risk
7926-IJOOU,1,0,0,0,-1.280248037,0,1,0,2,1,1,-1.512380613,-0.998848615,0,0,0.03876489,Low Risk
3125-RAHBV,1,0,0,0,-0.42462485,1,1,0,2,1,1,-1.479140169,-0.801262809,0,0,0.002670666,Low Risk
5178-LMXOP,1,1,1,0,-1.280248037,0,2,1,1,0,0,1.007244995,-0.965406606,1,1,0.9606808,High Risk
1986-PHGZF,1,1,0,0,-0.587600695,0,1,1,0,2,0,-0.212679277,-0.581661748,0,0,0.35472405,Medium Risk
8128-YVJRG,0,0,0,0,-1.035784269,0,3,1,1,2,0,0.493680145,-0.740577473,1,1,0.60300356,Medium Risk
8393-JMVMB,1,0,0,0,-1.280248037,0,3,0,2,1,1,-1.507394546,-0.998782437,0,1,0.5599904,Medium Risk
9153-BTBVV,0,0,1,0,1.571829252,2,0,0,2,1,1,-1.322910086,-0.233961907,0,0,0.000583923,Low Risk
0719-SYFRB,0,0,0,0,-0.832064463,0,3,1,0,2,2,-0.104647836,-0.69246598,1,0,0.40745196,Medium Risk
9674-EHPPG,1,0,1,0,0.553230221,2,1,0,0,2,2,-0.811007258,-0.194387392,0,0,0.05302621,Low Risk
7056-IMHCC,1,1,1,0,0.838437949,0,2,1,1,0,0,1.23328001,1.440962185,1,1,0.7989849,High Risk
0379-DJQHR,1,0,1,1,1.408853407,2,1,0,0,2,0,0.550188898,1.374431116,0,0,0.016639702,Low Risk
2105-PHWON,0,0,1,0,0.023558724,0,1,1,1,0,2,1.00392095,0.31979454,0,1,0.662034,Medium Risk
9389-ACWBI,0,0,1,1,-1.117272192,0,1,0,1,0,0,0.171247844,-0.86600707,0,1,0.7537519,High Risk
5699-BNCAS,1,1,0,0,1.571829252,2,3,1,2,1,1,-1.334544241,-0.22789558,0,0,0.000623434,Low Risk
8455-HIRAQ,0,0,0,0,-0.995040308,0,3,0,0,0,0,-0.676383462,-0.844433003,0,0,0.27031854,Low Risk
9233-PSYHO,0,1,0,0,0.512486259,1,0,1,1,0,0,1.175109234,0.960244323,0,0,0.2138007,Low Risk
8821-KVZKQ,0,0,1,1,1.531085291,1,0,1,0,0,2,-0.212679277,0.807306689,0,0,0.004573042,Low Risk
6668-CNMFP,0,0,1,1,-0.546856734,1,0,1,1,0,2,0.816112445,-0.263146458,0,0,0.032337155,Low Risk
3721-CNEYS,0,0,0,0,-1.239504076,0,2,1,1,0,0,0.204488287,-0.946501723,1,1,0.7252915,High Risk
6435-SRWBJ,0,0,0,0,-1.117272192,0,2,1,1,0,2,0.596725519,-0.82305747,0,1,0.8982687,High Risk
4538-WNTMJ,0,0,1,1,0.553230221,1,3,0,2,1,1,-1.324572108,-0.492983068,0,0,0.06159371,Low Risk
2108-YKQTY,0,0,0,0,-1.158016153,0,1,0,0,0,0,-0.468630691,-0.94061187,1,0,0.35595453,Medium Risk
3097-NQYSN,1,1,1,0,-1.239504076,0,3,1,1,0,0,0.733011337,-0.938383873,1,1,0.7461357,High Risk
1395-OFUWC,1,0,1,1,0.430998337,0,1,0,0,0,0,-1.179976179,-0.467328017,0,0,0.23678851,Low Risk
7878-JGDKK,1,0,0,0,-1.158016153,0,3,0,0,0,0,-0.673059418,-0.909971401,0,1,0.5316678,Medium Risk
8097-OMULG,1,0,1,1,1.082901717,1,1,0,0,0,2,0.397282859,0.996465814,0,0,0.042824227,Low Risk
1066-JKSGK,1,0,0,0,-1.280248037,0,3,0,2,1,1,-1.484126236,-0.998473606,1,1,0.81744295,High Risk
5975-BAICR,1,0,1,1,0.145790608,1,1,1,0,2,0,-0.036504927,-0.041824766,0,0,0.022090388,Low Risk
5445-GLVOT,0,0,0,0,-0.42462485,0,2,1,0,2,0,-0.49854709,-0.544535823,0,1,0.8377317,High Risk
8402-EIVQS,1,0,1,0,1.408853407,1,1,1,1,2,0,1.200039566,1.963217847,0,0,0.14049481,Low Risk
9572-WUKSB,1,0,1,0,-1.198760114,0,2,1,0,0,2,-1.160031913,-0.96666399,0,0,0.22841352,Low Risk
7629-WIXZF,0,0,0,0,-1.035784269,1,2,1,0,2,0,-0.189410967,-0.844455062,0,0,0.059870623,Low Risk
7198-GLXTC,1,0,0,0,-1.239504076,0,2,0,1,0,0,0.472073856,-0.943986954,1,1,0.90137213,High Risk
5067-DGXLL,1,0,0,0,-1.239504076,0,3,0,2,1,1,-1.480802192,-0.991127835,0,0,0.21605614,Low Risk
5774-QPLTF,1,0,1,1,0.716206066,1,3,1,2,1,1,-1.477478147,-0.593110563,0,0,0.002711556,Low Risk
3537-RYBHH,0,1,1,0,0.593974182,0,1,1,0,2,0,0.088146735,0.427378103,0,0,0.46473792,Medium Risk
4002-BQWPQ,1,0,0,0,-0.302392966,0,0,0,0,2,2,0.563485076,-0.112282404,0,0,0.15001924,Low Risk
2165-VOEGB,0,0,0,1,0.553230221,1,0,1,1,2,2,1.342973473,1.120417433,1,0,0.22987375,Low Risk
4154-AQUGT,1,1,1,0,-0.791320502,0,0,1,1,0,2,0.806140312,-0.491460971,1,0,0.13404323,Low Risk
5985-BEHZK,0,1,1,0,1.612573214,1,1,0,1,0,0,1.336325384,2.335977136,0,0,0.03540761,Low Risk
3450-WXOAT,1,0,0,0,0.553230221,0,1,1,0,0,0,-0.65145313,-0.09624524,0,0,0.15727092,Low Risk
6060-QBMGV,1,0,1,0,1.531085291,2,1,0,2,1,1,-1.494098369,-0.374788946,0,0,0.000707188,Low Risk
8696-JKZNU,0,1,0,0,0.186534569,0,2,1,1,0,0,0.380662637,0.246292708,1,1,0.80198467,High Risk
8429-XIBUM,1,0,0,0,-0.42462485,0,0,1,1,2,0,1.214997766,0.014911942,1,1,0.70705646,High Risk
9445-SZLCH,0,0,1,1,0.145790608,0,0,1,1,0,0,1.082035992,0.518218602,1,0,0.18943664,Low Risk
0876-WDUUZ,0,0,0,0,-1.117272192,0,1,1,1,0,2,0.684812694,-0.819461792,1,1,0.9005966,High Risk
6094-ZIVKX,0,0,0,0,1.449597369,1,1,1,0,2,0,-0.343979028,0.613978341,0,0,0.012350622,Low Risk
5149-QYTTU,0,0,1,1,1.571829252,1,1,1,1,2,2,1.008907017,1.979850615,0,0,0.012390832,Low Risk
1474-JUWSM,0,0,1,0,1.042157756,1,2,1,0,2,2,0.119725157,0.745143375,0,0,0.038686033,Low Risk
3318-OSATS,1,1,0,0,0.105046646,0,2,1,1,0,0,1.01887915,0.52534378,1,1,0.83218014,High Risk
2956-GGUCQ,1,1,1,0,-0.343136928,0,2,1,1,2,0,0.46708779,-0.225469049,1,1,0.5796641,Medium Risk
9753-OYLBX,0,0,0,0,-1.280248037,0,3,0,2,1,1,-1.472492081,-0.998319191,0,1,0.82090616,High Risk
8701-DGLVH,1,0,0,0,0.756950027,2,3,0,2,1,1,-1.474154103,-0.547359423,0,0,0.00996397,Low Risk
3211-AAPKX,1,0,0,0,-0.506112773,0,3,1,1,0,2,1.121924524,-0.110892664,0,1,0.82611215,High Risk
3400-ESFUW,1,0,1,1,0.919925872,2,0,0,0,2,2,-0.240933654,0.33666996,1,0,0.00131728,Low Risk
5136-GFPMB,1,0,0,0,0.879181911,0,1,0,1,0,0,0.817774467,1.140998828,0,1,0.6273527,Medium Risk
8050-XGRVL,0,0,1,1,1.205133601,1,1,0,0,2,0,-0.334006895,0.50385795,0,0,0.055006105,Low Risk
0778-NELLA,1,0,0,0,-0.954296347,0,1,1,0,0,0,-1.000477785,-0.876727925,1,0,0.42083427,Medium Risk
5322-TEUJK,0,0,1,1,1.571829252,2,0,0,1,2,2,1.65543364,2.566365231,0,0,0.02134682,Low Risk
0623-EJQEG,1,0,0,0,1.327365485,1,2,0,1,2,2,0.955722307,1.670313489,0,0,0.32883623,Medium Risk
6617-WLBQC,0,0,1,1,-0.383880889,1,1,0,1,2,0,0.56680912,-0.208439212,0,0,0.11363486,Low Risk
0824-VWDPO,0,0,0,0,0.512486259,1,0,0,1,2,0,1.062091726,0.952722077,0,0,0.14666128,Low Risk
3308-DGHKL,1,0,0,0,1.49034133,2,0,1,2,1,1,-1.512380613,-0.368568203,0,0,0.001076467,Low Risk
6557-BZXLQ,1,1,0,0,-0.669088618,0,2,0,1,0,0,0.161275711,-0.547072651,0,1,0.8184928,High Risk
9795-SHUHB,0,0,1,1,1.368109446,2,1,1,0,2,2,-0.219327366,0.673913658,0,0,0.004259256,Low Risk
5339-PXDVH,1,0,0,0,-1.158016153,0,2,0,1,2,0,0.859325022,-0.845028606,0,0,0.44802812,Medium Risk
7016-NVRIC,1,1,1,0,-0.139417121,1,0,0,1,2,0,0.841042778,0.164739205,0,0,0.0122492,Low Risk
8152-UOBNY,0,1,0,0,0.716206066,1,2,1,1,0,2,1.396158182,1.35208497,0,1,0.5905301,Medium Risk
9254-RBFON,0,0,1,1,-0.628344657,1,0,0,1,0,2,1.123586546,-0.255160965,1,0,0.26828802,Low Risk
6723-CEGQI,0,0,0,1,1.327365485,2,3,0,0,0,2,-0.649791107,0.28705843,0,0,0.004469118,Low Risk
4707-MAXGU,1,0,1,0,1.612573214,2,1,0,2,1,1,-1.294655709,-0.181372361,0,0,0.001000166,Low Risk
6166-ILMNY,0,0,0,0,-1.239504076,0,0,0,1,0,0,0.164599755,-0.943589885,1,1,0.7821848,High Risk
0040-HALCW,1,0,1,1,0.879181911,2,1,0,2,1,1,-1.475816125,-0.526204484,0,0,0.017406115,Low Risk
9804-ICWBG,1,0,0,0,-1.280248037,0,2,1,1,0,0,0.169585822,-0.97652453,1,1,0.97949517,High Risk
7876-BEUTG,0,0,0,0,-0.709832579,0,3,1,0,0,0,-0.531787533,-0.68966444,0,0,0.26990044,Low Risk
2325-ZUSFD,0,0,1,1,1.001413795,1,0,1,0,2,0,0.17623391,0.719135374,1,0,0.009281307,Low Risk
0096-BXERS,0,0,1,0,-1.076528231,0,2,0,0,0,0,-0.480264846,-0.868588016,0,1,0.66992867,Medium Risk
9086-YJYXS,1,0,1,1,0.064302685,1,0,0,0,0,0,0.412241058,0.207578508,0,0,0.05554025,Low Risk
2309-OSFEU,1,0,0,0,-0.913552385,0,3,1,0,0,0,-1.02707014,-0.875691135,1,1,0.6953527,Medium Risk
7740-BTPUX,1,1,1,0,0.919925872,2,2,1,1,0,2,1.622193197,1.768896828,0,0,0.16364054,Low Risk
7931-PXHFC,1,0,0,0,0.22727853,1,3,1,0,0,2,-0.083041548,0.031544709,1,0,0.056215975,Low Risk
3694-GLTJM,0,0,0,0,-1.117272192,0,1,1,2,1,1,-1.500746458,-0.966752227,0,0,0.1455273,Low Risk
0230-UBYPQ,1,1,1,0,1.245877562,1,0,0,0,2,2,-0.953941164,0.00688233,0,0,0.009322261,Low Risk
2984-AFWNC,0,0,0,0,-1.198760114,0,2,0,1,0,0,1.017217128,-0.878029428,0,1,0.9408944,High Risk
4753-PADAS,0,0,1,0,1.408853407,1,0,1,1,0,0,1.359593694,2.000189357,0,0,0.49398977,Medium Risk
7808-DVWEP,1,0,1,0,-1.198760114,0,0,0,2,1,1,-1.489112302,-0.985458576,0,0,0.11749506,Low Risk
2103-ZRXFN,1,0,0,0,-1.280248037,0,3,0,0,0,0,-0.466968669,-0.98497327,0,1,0.84607565,High Risk
3785-NRHYR,1,0,0,0,-1.280248037,0,3,0,2,1,1,-1.500746458,-0.9986942,0,1,0.75714713,High Risk
4640-UHDOS,0,0,1,1,-0.791320502,0,2,0,0,0,0,-0.294118363,-0.683377519,1,0,0.411165,Medium Risk
0487-VVUVK,1,0,1,1,-0.302392966,0,3,1,2,1,1,-1.517366679,-0.7966524,0,0,0.0511271,Low Risk
1784-EZDKJ,1,0,1,0,0.756950027,1,0,1,1,0,0,1.396158182,1.4186381,0,1,0.5653097,Medium Risk
3627-FHKBK,0,0,0,0,-1.280248037,0,3,0,1,2,0,0.349084216,-0.974142117,1,1,0.7567333,High Risk
8375-KVTHK,1,0,1,0,1.449597369,1,2,1,1,0,2,1.1800953,1.972571021,0,0,0.16937566,Low Risk
5583-EJXRD,1,0,1,1,0.471742298,2,1,1,0,2,2,-0.357275206,0.040544934,0,0,0.010265584,Low Risk
3030-YDNRM,1,0,0,0,-0.995040308,0,2,1,1,0,0,0.334126016,-0.754805769,0,1,0.6964593,Medium Risk
4342-HENTK,0,1,0,0,-1.239504076,0,2,1,1,0,0,0.194516154,-0.944560498,1,1,0.5826563,Medium Risk
2750-BJLSB,0,0,0,0,0.593974182,1,2,1,1,2,2,1.293112808,1.079717889,0,0,0.37948072,Medium Risk
7881-EVUAD,0,0,0,0,-1.239504076,0,2,1,0,2,0,-0.737878282,-0.975421561,1,1,0.7059011,High Risk
6000-APYLU,1,0,0,0,-0.954296347,0,2,1,1,0,0,0.531906654,-0.692752752,1,1,0.6065587,Medium Risk
7711-GQBZC,0,0,1,1,1.571829252,2,0,0,2,1,1,-1.332882219,-0.208571569,0,0,0.000561825,Low Risk
0822-QGCXA,0,1,1,0,-0.220905044,0,2,0,0,0,2,0.633290007,0.011867748,0,0,0.4349626,Medium Risk
1936-CZAKF,1,0,1,0,0.675462104,2,1,0,0,0,0,-0.503533157,0.055854139,0,0,0.042010564,Low Risk
5980-BDHPY,1,0,1,0,1.612573214,2,0,1,0,2,2,0.741321448,1.741278493,0,0,0.000904724,Low Risk
7277-OZCGZ,0,0,0,0,-0.42462485,0,2,1,1,2,2,0.806140312,-0.175173678,0,0,0.22711547,Low Risk
4324-AHJKS,0,0,0,0,-1.117272192,0,1,0,0,2,0,-0.29910443,-0.874830819,0,0,0.41366538,Medium Risk
0823-HSCDJ,1,1,0,0,0.797693988,0,2,1,0,0,0,-0.520153378,0.118061571,1,1,0.6474758,Medium Risk
3556-BVQGL,0,0,1,0,-0.506112773,1,3,1,2,1,1,-1.489112302,-0.823631014,0,0,0.004969118,Low Risk
2865-TCHJW,0,1,0,0,-1.158016153,0,2,1,1,0,0,0.811126379,-0.854624433,1,1,0.92509735,High Risk
0168-XZKBB,0,0,1,0,-0.546856734,0,2,1,1,0,0,0.733011337,-0.317169863,0,1,0.8157331,High Risk
4817-VYYWS,0,0,0,0,-0.09867316,0,2,1,1,0,0,1.176771256,0.309051625,1,1,0.87076676,High Risk
0235-KGSLC,0,0,0,0,-1.280248037,0,1,1,1,0,0,0.68979876,-0.969619946,1,1,0.9497643,High Risk
4770-QAZXN,0,0,0,0,-0.791320502,0,1,0,2,1,1,-1.507394546,-0.904963923,0,0,0.17872366,Low Risk
3785-KTYSH,1,0,0,0,0.838437949,2,3,0,2,1,1,-1.336206263,-0.443084766,0,0,0.05767658,Low Risk
4283-FUTGF,1,1,0,0,-0.546856734,0,2,1,1,0,0,0.500328233,-0.358045882,1,1,0.7225678,High Risk
4115-NZRKS,0,1,0,0,-1.035784269,0,2,1,1,0,0,0.809464357,-0.753967513,0,1,0.85933214,High Risk
6806-YDEUL,0,1,0,0,-1.076528231,0,0,0,2,1,1,-1.505732524,-0.960244712,0,0,0.28625682,Low Risk
4128-ETESU,0,1,1,0,0.593974182,0,2,0,1,0,0,1.160151034,1.087041601,0,1,0.8178889,High Risk
2085-JVGAD,1,0,1,0,0.186534569,0,0,0,2,1,1,-1.477478147,-0.699569099,0,0,0.052000362,Low Risk
4360-PNRQB,1,0,0,0,-0.587600695,0,0,1,1,0,0,0.359056349,-0.39188496,0,1,0.62690246,Medium Risk
4353-HYOJD,0,0,1,1,-0.220905044,0,3,0,0,0,0,-0.496885068,-0.417870902,0,0,0.014981717,Low Risk
3179-GBRWV,1,1,1,0,-0.465368811,0,0,1,0,2,0,0.005045627,-0.416260568,0,0,0.0950629,Low Risk
4818-QIUFN,0,1,0,0,-0.506112773,0,2,1,1,2,0,0.477059923,-0.336361518,1,1,0.54396755,Medium Risk
7504-UWHNB,1,0,0,0,-0.302392966,0,2,0,1,0,0,0.164599755,-0.244395991,0,1,0.62022877,Medium Risk
5553-AOINX,0,1,1,1,1.368109446,1,2,1,1,0,0,1.33300134,2.033057823,0,0,0.15598962,Low Risk
3410-MHHUM,0,0,1,1,0.471742298,1,2,0,1,0,0,0.983976684,0.887691045,0,0,0.06019713,Low Risk
3192-LNKRK,1,0,1,1,0.064302685,0,3,1,1,0,0,0.639938095,0.276469931,0,0,0.3858843,Medium Risk
1097-FSPVW,0,0,0,0,0.390254375,0,1,0,0,2,0,-0.340654984,0.075773753,0,0,0.1255496,Low Risk
2483-XSSMZ,0,0,0,0,0.268022492,1,2,1,0,2,0,-0.563365955,-0.175107499,0,0,0.060927022,Low Risk
2732-ISEZX,0,0,0,0,-1.117272192,0,3,1,2,1,1,-1.472492081,-0.961347681,0,0,0.1637187,Low Risk
7975-JMZNT,1,0,1,0,1.368109446,2,0,0,0,2,2,0.894227487,1.673247386,0,0,0.019819608,Low Risk
3606-SBKRY,1,0,0,0,-0.057929199,1,2,1,0,0,0,-0.490236979,-0.335258549,0,0,0.07585138,Low Risk
1047-RNXZV,1,0,0,0,0.430998337,2,3,0,2,1,1,-1.504070502,-0.620817136,0,0,0.01815881,Low Risk
5174-ITUMV,1,0,1,1,1.408853407,1,2,1,1,0,0,1.349621561,2.076294194,0,0,0.21190695,Low Risk
0080-EMYVY,0,0,0,0,-0.75057654,1,1,0,0,0,0,-0.443700358,-0.686245237,0,0,0.076942086,Low Risk
6956-SMUCM,0,0,0,0,-1.198760114,0,1,1,1,2,0,1.136882724,-0.880566256,1,1,0.88735634,High Risk
1265-BCFEO,0,0,1,0,1.571829252,2,0,1,0,0,2,0.520272499,1.490750191,0,0,0.003882929,Low Risk
3696-XRIEN,0,0,0,0,0.716206066,1,1,1,0,2,2,0.588415408,0.836403002,0,0,0.1364896,Low Risk
